OBJECTID;Id;Lon;Lat;Z_DSM;BEAR_PREV;DIST_PREV_m;Z_sampled;dZ;POINT_X;POINT_Y;POINT_Z
253;253;39.02782919;51.4929213;92.5062;194.1928;7.3665;91.6722;-0.834;39.02782919;51.4929213;0
254;254;39.02780246;51.49285533;90.3328;194.1928;7.5713;91.5352;1.2024;39.02780246;51.49285533;0
255;255;39.02777097;51.49277761;92.6329;194.1929;8.9196;91.5352;-1.0977;39.02777097;51.49277761;0
256;256;39.02774101;51.49270366;89.8709;194.1929;8.4859;91.5352;1.6643;39.02774101;51.49270366;0
257;257;39.02771282;51.49263408;90.4019;194.1929;7.9849;91.5896;1.1877;39.02771282;51.49263408;0
258;258;39.02768738;51.49257128;91.2837;194.1929;7.2067;91.5896;0.3059;39.02768738;51.49257128;0
259;259;39.02765987;51.49250338;90.2383;194.1929;7.7933;91.5896;1.3513;39.02765987;51.49250338;0
260;260;39.02763595;51.49244434;89.0374;194.193;6.7755;92.0541;3.0167;39.02763595;51.49244434;0
261;261;39.02761101;51.49238277;89.3181;194.193;7.0647;92.0541;2.736;39.02761101;51.49238277;0
262;262;39.02758304;51.49231375;88.504;194.193;7.9208;92.0522;3.5482;39.02758304;51.49231375;0
263;263;39.02755822;51.49225247;88.747;194.193;7.0327;92.0522;3.3052;39.02755822;51.49225247;0
264;264;39.02753244;51.49218885;90.574;194.193;7.3013;92.0522;1.4782;39.02753244;51.49218885;0
265;265;39.02750516;51.49212152;89.3158;194.1931;7.7265;92.0522;2.7364;39.02750516;51.49212152;0
266;266;39.02747869;51.49205619;89.375;194.1931;7.4977;94.3717;4.9967;39.02747869;51.49205619;0
267;267;39.02744737;51.49197887;88.1305;194.1931;8.8731;94.3717;6.2412;39.02744737;51.49197887;0
268;268;39.02741629;51.49190216;89.5282;194.1931;8.8042;94.3717;4.8435;39.02741629;51.49190216;0
269;269;39.02739762;51.49182749;90.304;188.8686;8.4078;94.3717;4.0677;39.02739762;51.49182749;0
270;270;39.02740811;51.49176042;89.1853;174.4225;7.4971;92.7266;3.5413;39.02740811;51.49176042;0
271;271;39.02741953;51.49168748;88.5933;174.4224;8.1543;92.7266;4.1333;39.02741953;51.49168748;0
272;272;39.02743126;51.49161245;89.9687;174.4224;8.3866;92.7266;2.7579;39.02743126;51.49161245;0
273;273;39.02744166;51.49154601;88.1621;174.4224;7.428;92.7266;4.5645;39.02744166;51.49154601;0
274;274;39.02745368;51.49146915;88.6154;174.4224;8.5913;91.1854;2.57;39.02745368;51.49146915;0
275;275;39.02746506;51.49139637;89.3888;174.4224;8.1355;91.1854;1.7966;39.02746506;51.49139637;0
276;276;39.02747659;51.49132273;89.8083;174.4224;8.2329;91.1854;1.3771;39.02747659;51.49132273;0
277;277;39.02748661;51.49125867;90.8015;174.4224;7.1606;91.1854;0.3839;39.02748661;51.49125867;0
278;278;39.02749667;51.49119433;89.7617;174.4224;7.1923;91.3958;1.6341;39.02749667;51.49119433;0
279;279;39.02750761;51.49112443;90.4096;174.4224;7.8137;91.3958;0.9862;39.02750761;51.49112443;0
280;280;39.02752011;51.4910445;89.1588;174.4224;8.9358;91.3958;2.237;39.02752011;51.4910445;0
281;281;39.02753213;51.49096767;89.7799;174.4224;8.5881;92.0128;2.2329;39.02753213;51.49096767;0
282;282;39.0275444;51.49088925;90.5063;174.4223;8.766;92.0128;1.5065;39.0275444;51.49088925;0
283;283;39.02755478;51.49082286;88.6408;174.4223;7.4222;92.0128;3.372;39.02755478;51.49082286;0
284;284;39.02756784;51.49073942;88.1709;174.4223;9.3273;92.0128;3.8419;39.02756784;51.49073942;0
285;285;39.027579;51.49066808;88.7686;174.4223;7.9745;91.8111;3.0425;39.027579;51.49066808;0
286;286;39.02759096;51.49059163;88.0451;174.4223;8.5466;91.8111;3.766;39.02759096;51.49059163;0
287;287;39.02760171;51.49052286;89.8458;174.4223;7.6878;91.8111;1.9653;39.02760171;51.49052286;0
288;288;39.0276119;51.49045772;87.9816;174.4223;7.2816;91.8111;3.8295;39.0276119;51.49045772;0
289;289;39.02762441;51.4903778;88.5907;174.4223;8.9342;91.6544;3.0637;39.02762441;51.4903778;0
290;290;39.02763457;51.49031282;89.8451;174.4223;7.2635;91.6544;1.8093;39.02763457;51.49031282;0
291;291;39.0276468;51.49023462;88.101;174.4223;8.7417;91.4838;3.3828;39.0276468;51.49023462;0
292;292;39.02765672;51.49017122;90.3601;174.4223;7.0876;91.4838;1.1237;39.02765672;51.49017122;0
293;293;39.02766863;51.49009508;88.6007;174.4222;8.5109;91.7059;3.1052;39.02766863;51.49009508;0
294;294;39.02767923;51.49002737;89.7067;174.4222;7.5696;91.7059;1.9992;39.02767923;51.49002737;0
295;295;39.02768926;51.48996324;89.1357;174.4222;7.1686;91.7059;2.5702;39.02768926;51.48996324;0
296;296;39.02769942;51.48989828;90.278;174.4222;7.2623;91.7059;1.4279;39.02769942;51.48989828;0
297;297;39.02771061;51.48982672;89.6812;174.4222;7.9991;93.1664;3.4852;39.02771061;51.48982672;0
298;298;39.02772128;51.48975857;89.6252;174.4222;7.6183;93.1664;3.5412;39.02772128;51.48975857;0
299;299;39.02773219;51.48968881;90.8622;174.4222;7.7982;93.1664;2.3042;39.02773219;51.48968881;0
300;300;39.02774289;51.48962038;88.8563;174.4222;7.6492;93.1664;4.3101;39.02774289;51.48962038;0
301;301;39.02775534;51.48954079;88.8571;174.4222;8.8975;92.9238;4.0667;39.02775534;51.48954079;0
302;302;39.02776839;51.48945741;89.7407;174.4222;9.3211;92.9238;3.1831;39.02776839;51.48945741;0
303;303;39.02777863;51.48939195;89.8422;174.4222;7.3173;92.9238;3.0816;39.02777863;51.48939195;0
304;304;39.02779152;51.48930955;89.6193;174.4222;9.211;92.9238;3.3045;39.02779152;51.48930955;0
305;305;39.02780267;51.48923825;88.6873;174.4221;7.9711;91.3974;2.7101;39.02780267;51.48923825;0
306;306;39.02781355;51.48916869;90.6096;174.4221;7.7754;91.3974;0.7878;39.02781355;51.48916869;0
307;307;39.02782439;51.48909945;90.2154;174.4221;7.7403;91.3974;1.182;39.02782439;51.48909945;0
308;308;39.02783616;51.4890242;90.2839;174.4221;8.4124;91.1999;0.916;39.02783616;51.4890242;0
309;309;39.02784641;51.48895865;89.24;174.4221;7.3275;91.1999;1.9599;39.02784641;51.48895865;0
310;310;39.02785668;51.48889298;88.7864;174.4221;7.3408;91.1999;2.4135;39.02785668;51.48889298;0
311;311;39.02786689;51.48882773;90.9718;174.4221;7.2942;91.1999;0.2281;39.02786689;51.48882773;0
312;312;39.02787828;51.48875491;90.9288;174.4221;8.1398;91.1999;0.2711;39.02787828;51.48875491;0
313;313;39.02789005;51.48867968;89.0261;174.4221;8.4104;91.4101;2.384;39.02789005;51.48867968;0
314;314;39.02790032;51.48861403;90.5503;174.4221;7.3384;91.4101;0.8598;39.02790032;51.48861403;0
315;315;39.02791159;51.48854198;89.8711;174.4221;8.0538;91.4101;1.539;39.02791159;51.48854198;0
316;316;39.02792341;51.48846642;90.3577;174.4221;8.4475;91.8498;1.4921;39.02792341;51.48846642;0
317;317;39.02793542;51.48838968;90.1454;174.422;8.5785;91.8498;1.7044;39.02793542;51.48838968;0
318;318;39.02794599;51.48832213;90.3273;174.422;7.5512;91.8498;1.5225;39.02794599;51.48832213;0
319;319;39.02795824;51.4882438;91.1821;174.422;8.7558;91.8498;0.6677;39.02795824;51.4882438;0
320;320;39.02797122;51.48816079;89.6188;174.422;9.2792;91.5239;1.9051;39.02797122;51.48816079;0
321;321;39.02798185;51.48809284;90.9055;174.422;7.5957;91.5239;0.6184;39.02798185;51.48809284;0
322;322;39.02799175;51.48802957;90.9252;174.422;7.0734;91.5239;0.5987;39.02799175;51.48802957;0
323;323;39.02800302;51.48795756;89.8357;174.422;8.0499;91.5239;1.6882;39.02800302;51.48795756;0
324;324;39.02801394;51.48788776;89.0379;174.422;7.8023;92.1389;3.101;39.02801394;51.48788776;0
325;325;39.02802566;51.48781284;88.5404;174.422;8.3751;92.1389;3.5985;39.02802566;51.48781284;0
326;326;39.02803571;51.48774856;90.9006;174.422;7.1859;92.1389;1.2383;39.02803571;51.48774856;0
327;327;39.02804828;51.48766821;89.2439;174.422;8.9825;92.1389;2.895;39.02804828;51.48766821;0
328;328;39.0280591;51.48759903;89.4578;174.4219;7.7331;91.9727;2.5149;39.0280591;51.48759903;0
329;329;39.02806587;51.48752946;88.2938;176.5234;7.7548;91.9727;3.6789;39.02806587;51.48752946;0
330;330;39.02803689;51.48745732;89.1101;194.081;8.2738;91.9727;2.8626;39.02803689;51.48745732;0
331;331;39.02801061;51.48739189;88.978;194.081;7.5051;91.9727;2.9947;39.02801061;51.48739189;0
332;332;39.02798147;51.48731938;90.057;194.081;8.3175;91.3487;1.2917;39.02798147;51.48731938;0
333;333;39.02795756;51.48725986;89.7656;194.0811;6.8268;91.3487;1.5831;39.02795756;51.48725986;0
334;334;39.02792855;51.48718767;88.3906;194.0811;8.2815;91.3487;2.9581;39.02792855;51.48718767;0
335;335;39.02789751;51.4871104;91.0002;194.0811;8.8627;91.3487;0.3485;39.02789751;51.4871104;0
336;336;39.02787201;51.48704694;90.5305;194.0811;7.2797;91.0999;0.5694;39.02787201;51.48704694;0
337;337;39.02784412;51.48697752;90.7191;194.0811;7.962;91.0999;0.3808;39.02784412;51.48697752;0
338;338;39.02781431;51.48690333;87.7088;194.0812;8.5105;91.0999;3.3911;39.02781431;51.48690333;0
339;339;39.02778371;51.48682714;89.8326;194.0812;8.7385;91.0999;1.2673;39.02778371;51.48682714;0
340;340;39.02775678;51.48676012;88.2029;194.0812;7.6876;91.0988;2.8959;39.02775678;51.48676012;0
341;341;39.02772943;51.48669206;89.6694;194.0812;7.8074;91.0988;1.4294;39.02772943;51.48669206;0
342;342;39.02770082;51.48662083;89.8249;194.0812;8.1701;91.0988;1.2739;39.02770082;51.48662083;0
343;343;39.02767642;51.4865601;89.2231;194.0813;6.9657;91.0988;1.8757;39.02767642;51.4865601;0
344;344;39.02764701;51.48648692;90.1902;194.0813;8.3943;91.3631;1.1729;39.02764701;51.48648692;0
345;345;39.02762105;51.48642231;89.4419;194.0813;7.4114;91.9118;2.4699;39.02762105;51.48642231;0
346;346;39.02759009;51.48634524;90.7377;194.0813;8.8401;91.9118;1.1741;39.02759009;51.48634524;0
347;347;39.02756302;51.48627786;90.7583;194.0813;7.7289;91.9118;1.1535;39.02756302;51.48627786;0
348;348;39.02753147;51.48619932;89.4464;194.0814;9.0084;92.5008;3.0544;39.02753147;51.48619932;0
349;349;39.02750488;51.48613316;89.3322;194.0814;7.5895;92.5008;3.1686;39.02750488;51.48613316;0
350;350;39.02747517;51.48605919;88.1921;194.0814;8.4838;92.5008;4.3087;39.02747517;51.48605919;0
351;351;39.02744407;51.4859818;88.276;194.0814;8.8772;92.5008;4.2248;39.02744407;51.4859818;0
352;352;39.02741332;51.48590525;88.2924;194.0815;8.7803;92.2917;3.9993;39.02741332;51.48590525;0
353;353;39.02738291;51.48582956;88.1433;194.0815;8.6822;92.2917;4.1484;39.02738291;51.48582956;0
354;354;39.02735383;51.48575718;90.6019;194.0815;8.3024;92.4867;1.8848;39.02735383;51.48575718;0
355;355;39.02732582;51.48568747;89.9771;194.0815;7.9961;92.7528;2.7757;39.02732582;51.48568747;0
356;356;39.02729908;51.48562092;88.6164;194.0815;7.6334;92.7528;4.1364;39.02729908;51.48562092;0
357;357;39.0272729;51.48555575;91.0403;194.0816;7.4756;92.7528;1.7125;39.0272729;51.48555575;0
358;358;39.02724638;51.48548974;90.206;194.0816;7.5715;92.7528;2.5468;39.02724638;51.48548974;0
359;359;39.02721712;51.48541692;88.9246;194.0816;8.3527;92.7528;3.8282;39.02721712;51.48541692;0
360;360;39.02719139;51.48535289;90.9161;194.0816;7.3447;93.3222;2.4061;39.02719139;51.48535289;0
361;361;39.02716696;51.48529208;90.2781;194.0816;6.9757;93.3222;3.0441;39.02716696;51.48529208;0
362;362;39.02713676;51.48521691;91.3557;194.0817;8.6216;93.3222;1.9665;39.02713676;51.48521691;0
363;363;39.02710689;51.48514256;88.9198;194.0817;8.5285;93.3222;4.4024;39.02710689;51.48514256;0
364;364;39.02707973;51.48507497;90.7602;194.0817;7.753;93.186;2.4258;39.02707973;51.48507497;0
365;365;39.02704902;51.48499852;90.7556;194.0817;8.769;93.186;2.4304;39.02704902;51.48499852;0
366;366;39.02702357;51.48493518;89.8492;194.0817;7.265;93.186;3.3368;39.02702357;51.48493518;0
367;367;39.02699965;51.48487564;90.6257;194.0818;6.8294;93.186;2.5603;39.02699965;51.48487564;0
368;368;39.02697321;51.48480984;90.6252;194.0818;7.5485;93.1304;2.5052;39.02697321;51.48480984;0
369;369;39.02694529;51.48474033;91.2216;194.0818;7.9726;93.1304;1.9088;39.02694529;51.48474033;0
370;370;39.02691897;51.48467482;91.0602;194.0818;7.514;93.1304;2.0702;39.02691897;51.48467482;0
371;371;39.02689008;51.48460293;90.737;194.0818;8.2469;93.1304;2.3934;39.02689008;51.48460293;0
372;372;39.02686189;51.48453276;91.4467;194.0819;8.0485;93.5816;2.1349;39.02686189;51.48453276;0
373;373;39.02683182;51.48445792;91.2501;194.0819;8.5847;93.5816;2.3315;39.02683182;51.48445792;0
374;374;39.02680796;51.48439853;91.388;194.0819;6.8124;93.5816;2.1936;39.02680796;51.48439853;0
375;375;39.0267842;51.48433939;89.6091;194.0819;6.7834;92.4421;2.833;39.0267842;51.48433939;0
376;376;39.02675793;51.484274;89.5239;194.0819;7.4999;93.1027;3.5788;39.02675793;51.484274;0
377;377;39.02673391;51.48421421;90.8092;194.082;6.8583;93.1027;2.2935;39.02673391;51.48421421;0
378;378;39.02670243;51.48413586;91.7912;194.082;8.9869;93.1027;1.3115;39.02670243;51.48413586;0
379;379;39.02667729;51.4840733;90.0006;194.082;7.1766;93.1027;3.1021;39.02667729;51.4840733;0
380;380;39.02664861;51.48400191;88.8111;194.082;8.1888;92.1558;3.3447;39.02664861;51.48400191;0
381;381;39.02662044;51.48393178;90.0004;194.082;8.0437;92.1558;2.1554;39.02662044;51.48393178;0
382;382;39.02659585;51.48387059;91.3318;194.0821;7.0189;92.1558;0.824;39.02659585;51.48387059;0
383;383;39.02656425;51.48379194;90.7632;194.0821;9.0222;92.1558;1.3926;39.02656425;51.48379194;0
384;384;39.02653352;51.48371544;90.6621;194.0821;8.7744;91.832;1.1699;39.02653352;51.48371544;0
385;385;39.02650894;51.48365427;89.6358;194.0821;7.0165;93.0637;3.4279;39.02650894;51.48365427;0
386;386;39.02647792;51.48357707;91.7401;194.0821;8.8552;93.0637;1.3236;39.02647792;51.48357707;0
387;387;39.0264489;51.48350483;90.6967;194.0822;8.2866;93.0637;2.367;39.0264489;51.48350483;0
388;388;39.0264187;51.48342966;89.8178;194.0822;8.6224;92.1917;2.3739;39.0264187;51.48342966;0
389;389;39.02638817;51.48335368;90.8403;194.0822;8.7153;92.1917;1.3514;39.02638817;51.48335368;0
390;390;39.0263628;51.48329052;89.3448;194.0822;7.2444;92.1917;2.8469;39.0263628;51.48329052;0
391;391;39.02633729;51.48322704;89.7475;194.0822;7.2819;92.1917;2.4442;39.02633729;51.48322704;0
392;392;39.02631013;51.48315944;89.5192;194.0823;7.7539;92.7643;3.2451;39.02631013;51.48315944;0
393;393;39.02628162;51.48308848;89.4347;194.0823;8.1392;92.7643;3.3296;39.02628162;51.48308848;0
394;394;39.02624999;51.48300975;89.725;194.0823;9.0303;92.7643;3.0393;39.02624999;51.48300975;0
395;395;39.02622332;51.48294337;90.963;194.0823;7.6141;92.7643;1.8013;39.02622332;51.48294337;0
396;396;39.02619262;51.48286695;91.7405;194.0824;8.766;92.6369;0.8964;39.02619262;51.48286695;0
397;397;39.02616338;51.48279419;91.4621;194.0824;8.3464;92.6369;1.1748;39.02616338;51.48279419;0
398;398;39.02613512;51.48272383;91.9861;194.0824;8.0702;92.6369;0.6508;39.02613512;51.48272383;0
399;399;39.02611057;51.48266273;90.8797;194.0824;7.008;92.6369;1.7572;39.02611057;51.48266273;0
400;400;39.02608538;51.48260003;91.7703;194.0824;7.1925;92.2351;0.4648;39.02608538;51.48260003;0
401;401;39.02605665;51.48252852;92.0047;194.0825;8.2024;92.2351;0.2304;39.02605665;51.48252852;0
402;402;39.02602689;51.48245447;90.059;194.0825;8.4944;92.2351;2.1761;39.02602689;51.48245447;0
403;403;39.02600236;51.48239341;91.6014;194.0825;7.0036;92.2351;0.6337;39.02600236;51.48239341;0
404;404;39.02597394;51.48232267;90.4751;194.0825;8.1137;92.4182;1.9431;39.02597394;51.48232267;0
405;405;39.02594781;51.48225762;91.7911;194.0825;7.4618;92.8431;1.052;39.02594781;51.48225762;0
406;406;39.02591799;51.48218341;89.6237;194.0826;8.5122;92.8431;3.2194;39.02591799;51.48218341;0
407;407;39.02588672;51.48210556;91.6216;194.0826;8.9296;92.8431;1.2215;39.02588672;51.48210556;0
408;408;39.02585919;51.48203706;90.6458;194.0826;7.8573;91.8154;1.1696;39.02585919;51.48203706;0
409;409;39.02583038;51.48196534;91.8891;194.0826;8.2267;91.8154;-0.0737;39.02583038;51.48196534;0
410;410;39.02580431;51.48190046;90.8394;194.0826;7.4422;91.8154;0.976;39.02580431;51.48190046;0
411;411;39.02577842;51.48183601;90.7498;194.0827;7.3923;91.8154;1.0656;39.02577842;51.48183601;0
412;412;39.02575083;51.48176735;89.7088;194.0827;7.8761;91.8491;2.1403;39.02575083;51.48176735;0
413;413;39.02572262;51.48169713;90.868;194.0827;8.0543;91.8491;0.9811;39.02572262;51.48169713;0
414;414;39.02569328;51.48162411;89.427;194.0827;8.3761;92.5983;3.1713;39.02569328;51.48162411;0
415;415;39.02568057;51.48156058;90.5339;187.1226;7.123;92.5983;2.0644;39.02568057;51.48156058;0
416;416;39.02567066;51.48149475;89.713;185.3717;7.3562;92.3864;2.6734;39.02567066;51.48149475;0
417;417;39.02565909;51.48141794;89.9915;185.3717;8.5833;92.3864;2.3949;39.02565909;51.48141794;0
418;418;39.02564712;51.48133845;90.2904;185.3717;8.8834;92.3864;2.096;39.02564712;51.48133845;0
419;419;39.02563491;51.48125738;90.919;185.3717;9.0594;92.3864;1.4674;39.02563491;51.48125738;0
420;420;39.02562388;51.48118411;89.9104;185.3718;8.1873;92.115;2.2046;39.02562388;51.48118411;0
421;421;39.02561429;51.48112049;91.527;185.3718;7.1096;92.115;0.588;39.02561429;51.48112049;0
422;422;39.02560193;51.48103836;91.803;185.3718;9.1779;92.115;0.312;39.02560193;51.48103836;0
423;423;39.02559178;51.48097099;89.7385;185.3718;7.5291;92.3748;2.6363;39.02559178;51.48097099;0
424;424;39.02558177;51.48090451;90.0858;185.3718;7.429;92.3748;2.289;39.02558177;51.48090451;0
425;425;39.0255702;51.4808277;92.0315;185.3718;8.5831;92.3748;0.3433;39.0255702;51.4808277;0
426;426;39.02555761;51.4807441;90.9574;185.3718;9.3415;92.3748;1.4174;39.02555761;51.4807441;0
427;427;39.02554762;51.48067773;91.0223;185.3718;7.4171;91.8813;0.859;39.02554762;51.48067773;0
428;428;39.02553627;51.48060236;90.3813;185.3718;8.4221;91.8813;1.5;39.02553627;51.48060236;0
429;429;39.02552632;51.48053628;91.0952;185.3718;7.3853;91.8813;0.7861;39.02552632;51.48053628;0
430;430;39.02551511;51.48046185;91.5184;185.3718;8.3173;91.8813;0.3629;39.02551511;51.48046185;0
431;431;39.02550295;51.48038114;90.1721;185.3718;9.0191;91.7714;1.5993;39.02550295;51.48038114;0
432;432;39.02549341;51.48031777;92.2154;185.3719;7.0815;91.7714;-0.444;39.02549341;51.48031777;0
433;433;39.02548124;51.48023695;89.5516;185.3719;9.0314;91.7714;2.2198;39.02548124;51.48023695;0
434;434;39.02546895;51.48015532;91.5014;185.3719;9.1213;91.7714;0.27;39.02546895;51.48015532;0
435;435;39.02545813;51.48008352;92.0994;185.3719;8.024;91.5931;-0.5063;39.02545813;51.48008352;0
436;436;39.02544646;51.48000602;90.8283;185.3719;8.6603;91.5931;0.7648;39.02544646;51.48000602;0
437;437;39.0254342;51.4799246;90.8637;185.3719;9.0992;91.5931;0.7294;39.0254342;51.4799246;0
438;438;39.02542358;51.47985408;90.4603;185.3719;7.8805;91.3769;0.9166;39.02542358;51.47985408;0
439;439;39.02541288;51.47978304;91.6074;185.3719;7.9383;91.3769;-0.2305;39.02541288;51.47978304;0
440;440;39.02540099;51.47970408;90.1876;185.3719;8.8233;91.3769;1.1893;39.02540099;51.47970408;0
441;441;39.02538855;51.47962144;89.5011;185.3719;9.235;91.3769;1.8758;39.02538855;51.47962144;0
442;442;39.02537855;51.47955507;91.8347;185.3719;7.4166;91.3683;-0.4664;39.02537855;51.47955507;0
443;443;39.02536703;51.47947853;91.706;185.372;8.5532;91.3683;-0.3377;39.02536703;51.47947853;0
444;444;39.02535527;51.47940047;89.3725;185.372;8.7235;91.3683;1.9958;39.02535527;51.47940047;0
445;445;39.02534534;51.47933452;91.2333;185.372;7.3695;91.3683;0.135;39.02534534;51.47933452;0
446;446;39.02533564;51.4792701;90.4736;185.372;7.1994;92.8036;2.33;39.02533564;51.4792701;0
447;447;39.02532606;51.47920653;89.2873;185.372;7.1037;92.8036;3.5163;39.02532606;51.47920653;0
448;448;39.02531568;51.47913759;89.2171;185.372;7.7039;92.8036;3.5865;39.02531568;51.47913759;0
449;449;39.02530569;51.47907127;91.9133;185.372;7.4112;92.8036;0.8903;39.02530569;51.47907127;0
450;450;39.02529339;51.47898956;91.7436;185.372;9.1308;92.0908;0.3472;39.02529339;51.47898956;0
451;451;39.02528207;51.47891441;91.1762;185.372;8.3979;92.0908;0.9146;39.02528207;51.47891441;0
452;452;39.02527174;51.4788458;91.8644;185.372;7.6668;92.0908;0.2264;39.02527174;51.4788458;0
453;453;39.02526026;51.47876959;91.604;185.372;8.5164;92.0908;0.4868;39.02526026;51.47876959;0
454;454;39.0252496;51.47869879;89.2944;185.372;7.9117;91.4395;2.1451;39.0252496;51.47869879;0
455;455;39.02523809;51.47862234;89.989;185.3721;8.5428;91.4395;1.4505;39.02523809;51.47862234;0
456;456;39.02522804;51.47855562;90.6425;185.3721;7.4557;91.4395;0.797;39.02522804;51.47855562;0
457;457;39.02521802;51.47848907;90.9273;185.3721;7.4379;91.4395;0.5122;39.02521802;51.47848907;0
458;458;39.0252068;51.47841457;90.5168;185.3721;8.3243;90.7751;0.2583;39.0252068;51.47841457;0
459;459;39.02519447;51.47833268;90.339;185.3721;9.1517;90.7751;0.4361;39.02519447;51.47833268;0
460;460;39.02518254;51.47825345;89.206;185.3721;8.8532;90.7751;1.5691;39.02518254;51.47825345;0
461;461;39.02517079;51.47817549;88.9095;185.3721;8.7128;90.6686;1.7591;39.02517079;51.47817549;0
462;462;39.02516063;51.47810801;90.349;185.3721;7.5403;90.6686;0.3196;39.02516063;51.47810801;0
463;463;39.02514839;51.47802673;88.8598;185.3721;9.0825;90.6686;1.8088;39.02514839;51.47802673;0
464;464;39.0251375;51.4779544;88.8297;185.3721;8.0832;90.9738;2.1441;39.0251375;51.4779544;0
